"배분ID","보충유형","매장코드","매장명","상품거래","상품시즌","스타일코드","컬러","사이즈","배분상태","배분확정수량","출고검출수량","출고대기수량","출고확정수량","배분 확정자","배분확정일","출고예정일","출고검출일","출고대기일","출고확정일","매장입고일","출고ID","매장자동입고확정",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMDJ77056","BGS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:23:33","X202605001269956","Y",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMDJ77056","BKS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:24:13","X202605001269956","Y",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMDJ79056","BKL","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:23:16","X202605001269956","Y",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMDJ79056","BKL","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:23:44","X202605001269956","Y",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMDJ79056","GRD","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:23:54","X202605001269956","Y",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMDJCW056","BKS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:23:33","X202605001269956","Y",""
"XDIST202605140005036691","엑셀수기배분","30056","롯데아울렛은평(직)","위탁","25F","DMSS3A054","DGS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-21 10:23:32","X202605001269957","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ67056","DGS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ67056","DKS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ77056","BLD","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ79056","BKL","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ79056","BKS","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ79056","GRD","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ79056","KAL","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJCC056","OLL","115","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMDJ63056","BKS","110","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:06","2026-05-20 11:43:06","2026-05-20 11:43:06","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DWDJ62056","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","","X202605001269958","Y",""
"XDIST202605140005036691","엑셀수기배분","31007"," 커넥트현대청주(직)","위탁","25F","DMSS3A054","TQD","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","","X202605001269959","Y",""
"XDIST202605140005036691","엑셀수기배분","50007","에버세이브청주(대-위)","위탁","25F","DWDJ62056","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-21 01:03:13","X202605001269960","Y",""
"XDIST202605140005036691","엑셀수기배분","50007","에버세이브청주(대-위)","위탁","25F","DMDJ63056","BKS","110","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-21 01:01:49","X202605001269960","Y",""
"XDIST202605140005036691","엑셀수기배분","50007","에버세이브청주(대-위)","위탁","25F","DMDJ67056","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-21 01:03:02","X202605001269960","Y",""
"XDIST202605140005036691","엑셀수기배분","50007","에버세이브청주(대-위)","위탁","25F","DMDJ79056","BKL","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-21 01:01:57","X202605001269960","Y",""
"XDIST202605140005036691","엑셀수기배분","50007","에버세이브청주(대-위)","위탁","25F","DMDJ79056","BKL","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-21 01:03:07","X202605001269960","Y",""
"XDIST202605140005036691","엑셀수기배분","50007","에버세이브청주(대-위)","위탁","25F","DMDJCC056","OLL","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-20 11:43:07","2026-05-21 01:02:26","X202605001269960","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ63056","BKS","110","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:41","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ67056","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:02","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ77056","BKS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:15","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ77056","BLD","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:20","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ79056","BKL","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:07","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ79056","GRD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:00:54","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMDJ79056","TQD","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:00:45","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DWDJ62056","BGS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:01:51","X202605001269962","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMSS3A054","DGS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:55","X202605001269963","Y",""
"XDIST202605140005036691","엑셀수기배분","50058","모다대전(대-위)","위탁","25F","DMSS3A054","TQD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:55","X202605001269963","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ67056","DKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:01:50","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ77056","BKS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:15","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ79056","BKL","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:07","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ79056","BKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:00:52","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ79056","GRD","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:01:57","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ79056","KAL","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:30","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJ79056","KAL","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:00:52","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMDJCW056","RDS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:07","X202605001269964","Y",""
"XDIST202605140005036691","엑셀수기배분","50065","화성봉담(대-위)","위탁","25F","DMSS3A054","DGS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:55","X202605001269965","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ79056","KAL","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:00:46","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ79056","TQD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:01","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJCC056","OLL","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:12","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJCC056","OLL","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:15","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJCW056","BKS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:06","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ63056","BKS","95","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:01:55","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ63056","BKS","110","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:42","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ63056","OLS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:12","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ67056","BGL","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:04","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ67056","BGL","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:10","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ77056","BKS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:17","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50089","퍼스트빌리지(대-위)","위탁","25F","DMDJ77056","BLD","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:09","X202605001269966","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ63056","BKS","95","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:22","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ63056","BKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:21","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ67056","BKS","95","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:23","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ67056","BKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:22","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ77056","BGS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:23","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ77056","BKS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:23","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ79056","KAL","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:23","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ79056","KAL","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:21","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ79056","KAL","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:23","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50096","LF스퀘어양주(대-위)","위탁","25F","DMDJ79056","TQD","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:04:23","X202605001269968","Y",""
"XDIST202605140005036691","엑셀수기배분","50102","일산덕이(대-위)","위탁","25F","DMDJ63056","OLS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:02:12","X202605001269970","Y",""
"XDIST202605140005036691","엑셀수기배분","50102","일산덕이(대-위)","위탁","25F","DMDJ67056","BGL","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:07","X202605001269970","Y",""
"XDIST202605140005036691","엑셀수기배분","50102","일산덕이(대-위)","위탁","25F","DMDJ67056","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:03:02","X202605001269970","Y",""
"XDIST202605140005036691","엑셀수기배분","50102","일산덕이(대-위)","위탁","25F","DMDJ79056","BKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-20 11:44:01","2026-05-21 01:00:54","X202605001269970","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJ79056","BKS","115","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:25","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJ79056","GRD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:25","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJCW056","RDS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:26","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DWDJ62056","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:28","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJ67056","DGS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:27","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJ67056","DKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:27","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJ79056","BKL","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:27","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50117","아이즈빌부평(대-위)","위탁","25F","DMDJ79056","BKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:04:25","X202605001269972","Y",""
"XDIST202605140005036691","엑셀수기배분","50130","NC야탑(대-위)","위탁","25F","DMDJ67056","DKS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:49","X202605001269974","Y",""
"XDIST202605140005036691","엑셀수기배분","50130","NC야탑(대-위)","위탁","25F","DMDJ67056","DKS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:49","X202605001269974","Y",""
"XDIST202605140005036691","엑셀수기배분","50130","NC야탑(대-위)","위탁","25F","DMDJ77056","BGS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:49","X202605001269974","Y",""
"XDIST202605140005036691","엑셀수기배분","50130","NC야탑(대-위)","위탁","25F","DMDJ79056","GRD","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:46","X202605001269974","Y",""
"XDIST202605140005036691","엑셀수기배분","50130","NC야탑(대-위)","위탁","25F","DWDJ62056","BGS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:49","X202605001269974","Y",""
"XDIST202605140005036691","엑셀수기배분","50130","NC야탑(대-위)","위탁","25F","DMSS3A054","DGS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:49","X202605001269975","Y",""
"XDIST202605140005036691","엑셀수기배분","50137","NC송파(대-위)","위탁","25F","DMDJ63056","BKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:50","X202605001269976","Y",""
"XDIST202605140005036691","엑셀수기배분","50137","NC송파(대-위)","위탁","25F","DMDJ67056","BGL","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-14","2026-05-19","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-20 11:44:02","2026-05-21 01:03:50","X202605001269976","Y",""
