"배분ID","보충유형","매장코드","매장명","상품거래","상품시즌","스타일코드","컬러","사이즈","배분상태","배분확정수량","출고검출수량","출고대기수량","출고확정수량","배분 확정자","배분확정일","출고예정일","출고검출일","출고대기일","출고확정일","매장입고일","출고ID","매장자동입고확정",""
"XDIST202605040004958986","엑셀수기배분","11023","K_신세계마산","위탁","26S","DKRS76063","SBL","150","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-04","2026-05-04","2026-05-04 18:58:14","2026-05-04 18:58:14","2026-05-04 18:58:14","2026-05-05 01:05:47","X202605000175454","Y",""
"XDIST202605040004958986","엑셀수기배분","11024","K_롯데잠실","위탁","26S","DKRS72063","DBS","130","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-04","2026-05-04","2026-05-04 18:59:02","2026-05-04 18:59:02","2026-05-04 18:59:02","2026-05-05 08:33:00","X202605000175458","Y",""
"XDIST202605040004958986","엑셀수기배분","50047","순천중앙(대-위)","위탁","26S","DKRS62063","BKS","150","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-04","2026-05-04","2026-05-04 18:35:16","2026-05-04 18:35:16","2026-05-04 18:35:16","2026-05-05 01:07:50","X202605000175463","Y",""
"XDIST202605040004958986","엑셀수기배분","50047","순천중앙(대-위)","위탁","26S","DKRS73063","MTL","160","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-04","2026-05-04","2026-05-04 18:35:16","2026-05-04 18:35:16","2026-05-04 18:35:16","2026-05-05 01:05:57","X202605000175463","Y",""
"XDIST202605040004958986","엑셀수기배분","50053","전주송천(대-위)","위탁","26S","DKRS78063","MGL","140","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-04","2026-05-04","2026-05-04 18:58:14","2026-05-04 18:58:14","2026-05-04 18:58:14","2026-05-05 01:06:34","X202605000175467","Y",""
"XDIST202605040004958986","엑셀수기배분","50053","전주송천(대-위)","위탁","26S","DKRS94063","IND","150","출고완료","1","1","0","1","김소진(SOJIN1027)","2026-05-04","2026-05-04","2026-05-04 18:58:14","2026-05-04 18:58:14","2026-05-04 18:58:14","2026-05-05 01:06:34","X202605000175467","Y",""
"XDIST202605070004991545","MD요청-상품","50122","상주(대-위)","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:07","X202605000555885","Y",""
"XDIST202605070004991545","MD요청-상품","10067","현대울산동구","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:02:05","X202605000555887","Y",""
"XDIST202605070004991545","MD요청-상품","50006","제주(대-위)","위탁","25N","DXCP5015N","LVS","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:01:50","X202605000555892","Y",""
"XDIST202605070004991545","MD요청-상품","50020","안동(대-위)","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:32","X202605000555911","Y",""
"XDIST202605070004991545","MD요청-상품","50147","경기시흥(대-위)","위탁","25N","DXCP5015N","LVS","58","출고완료","2","2","0","2","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:40","X202605000555918","Y",""
"XDIST202605070004991545","MD요청-상품","50151","속초(대-위)","위탁","25N","DXCP5015N","LVS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:02:53","X202605000555925","Y",""
"XDIST202605070004991639","MD요청-상품","10092","엔터6안양","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:03:45","X202605000556286","Y",""
"XDIST202605070004991639","MD요청-상품","10095","NC강남","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:33","X202605000556289","Y",""
"XDIST202605070004991639","MD요청-상품","50191","타임테라스동탄(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:03:07","X202605000556290","Y",""
"XDIST202605070004991639","MD요청-상품","50074","모다인천(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:01:38","X202605000556293","Y",""
"XDIST202605070004991639","MD요청-상품","50117","아이즈빌부평(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:03:44","X202605000556301","Y",""
"XDIST202605070004991639","MD요청-상품","50116","오산(대-위)","위탁","25N","DXCP5015N","ORS","56","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-08 17:49:03","2026-05-09 01:02:43","X202605000556302","Y",""
"XDIST202605070004991639","MD요청-상품","50006","제주(대-위)","위탁","25N","DXCP5015N","ORS","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:01:50","X202605000556317","Y",""
"XDIST202605070004991639","MD요청-상품","50130","NC야탑(대-위)","위탁","25N","DXCP5015N","ORS","58","출고완료","1","1","0","1","장윤희(YHJANG)","2026-05-07","2026-05-08","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-08 17:33:04","2026-05-09 01:03:33","X202605000556322","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMRS85053","GRD","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:54","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMRS8W053","BKS","95","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:54","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DWRS64053","BKS","90","출고완료","3","3","0","3","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:46","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DWRS64053","WHS","90","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:46","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DWRS74053","WHS","90","출고완료","3","3","0","3","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:43","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DWRS82053","NBD","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:43","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMRS63053","BKS","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:43","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMRS81053","DGS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:43","X202605000617765","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DWTB91053","BKS","25","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:46","X202605000617766","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DWTB94053","BKS","26","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:52","X202605000617766","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DXTB7A053","BKS","27","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:52","X202605000617766","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMTP61053","BKS","30","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-08 17:46:01","2026-05-09 01:01:47","X202605000617767","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMTP73053","NBD","32","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-09 01:01:47","X202605000617767","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DXTP77053","BKS","32","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-09 01:01:46","X202605000617767","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DXTP77053","BKS","34","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-09 01:01:46","X202605000617767","Y",""
"XDIST202605080004993592","엑셀수기배분","30028","광주상무(직)","위탁","25S","DMTS63053","MDS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-08 17:46:02","2026-05-09 01:01:43","X202605000617769","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DKRS51053","BKS","150","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:26","X202605000617770","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DKRS57053","IVD","130","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:26","X202605000617770","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DKRS7A053","BKS","160","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:26","X202605000617770","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DKTB73053","BKS","150","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:26","X202605000617771","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS63053","BKS","105","출고완료","3","3","0","3","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:01","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS81053","BKS","110","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:06","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS81053","DKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS85053","BKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS85053","GRD","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS8W053","BKS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMRS8W053","KAD","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWRS64053","BGL","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:01:45","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWRS64053","WHS","95","출고완료","3","3","0","3","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:01:45","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWRS82053","NBD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-08 17:32:01","2026-05-09 01:02:04","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWRS9A053","IVD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DXRS8R053","MTL","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:08","X202605000617772","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWTB66053","BKS","25","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:06","X202605000617773","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWTB9B053","BKS","28","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:06","X202605000617773","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DXTB7A053","BGL","28","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:08","X202605000617773","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DXTB7A053","BGL","34","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:08","X202605000617773","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMTP33051","BGD","32","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:04","X202605000617774","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMTP33051","BGD","34","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:04","X202605000617774","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMTP61053","BKS","30","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:01:45","X202605000617774","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWTP74053","BKS","27","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:04","X202605000617774","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMTR75053","BKS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:01:45","X202605000617775","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMTR75053","NBD","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:04","X202605000617775","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DMTS65053","BKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:26","X202605000617776","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWTS74053","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:01:45","X202605000617776","Y",""
"XDIST202605080004993592","엑셀수기배분","50157","충주(대-위)","위탁","25S","DWTS74053","BKS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-08 17:32:02","2026-05-09 01:02:08","X202605000617776","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMPT7E053","OLD","34","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:03","X202605000617777","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWPT74053","BKS","27","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:02","X202605000617777","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWPT7F053","BKS","25","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:15","X202605000617777","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMRS63053","WHS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:01:56","X202605000617778","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWRS64053","WHS","90","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:06","X202605000617778","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DXRS8R053","BKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:09","X202605000617778","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DXRS8T053","DGS","105","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:03","X202605000617778","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSB61053","DGS","32","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:07","X202605000617779","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSB71053","BGS","32","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:02","X202605000617779","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSB71053","BKS","34","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:09","X202605000617779","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSP7C053","BGD","32","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:02","X202605000617780","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSP7C053","BKS","28","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:09","X202605000617780","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSP7C053","KAL","28","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:07","X202605000617780","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWSP91053","BKS","25","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:09","X202605000617780","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWSP91053","GRD","27","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-08 17:33:10","2026-05-09 01:02:09","X202605000617780","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSW63053","BKS","110","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:09","X202605000617781","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSW75053","BKS","100","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:02","X202605000617781","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMSW77053","WHS","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:02","X202605000617781","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWSW92053","BKS","90","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:09","X202605000617781","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DWSW92053","NYP","95","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:09","X202605000617781","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMTP73053","BKS","32","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:03","X202605000617783","Y",""
"XDIST202605080004993592","엑셀수기배분","50190","아트몰링하단(대-위)","위탁","25S","DMTP73053","BKS","36","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-05-08","2026-05-08","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-08 17:33:11","2026-05-09 01:02:06","X202605000617783","Y",""
