"배분ID","보충유형","매장코드","매장명","상품거래","상품시즌","스타일코드","컬러","사이즈","배분상태","배분확정수량","출고검출수량","출고대기수량","출고확정수량","배분 확정자","배분확정일","출고예정일","출고검출일","출고대기일","출고확정일","매장입고일","출고ID","매장자동입고확정",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","24N","DXML7124N","BKS","L","출고완료","3","3","0","3","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-30 01:02:01","X202604003184640","Y",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","24N","DXSH3214N","NYS","245","출고완료","1","1","0","0","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","","X202604003184641","Y",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","24N","DXSH7334N","BKS","250","출고완료","5","5","0","5","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-30 01:01:59","X202604003184641","Y",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","23N","DXSH3213N","WHS","230","출고완료","1","1","0","0","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","","X202604003184642","Y",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","23N","DXSH4513N","BKS","260","출고완료","1","1","0","0","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","","X202604003184642","Y",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","23N","DXSH4513N","WHS","250","출고완료","4","4","0","4","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-30 01:01:58","X202604003184642","Y",""
"XDIST202604280004933280","엑셀수기배분","90019","EC-온라인물류","위탁","23N","DXSH4513N","WHS","265","출고완료","3","3","0","3","허새흰(HEEN1)","2026-04-28","2026-04-30","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-29 16:56:02","2026-04-30 01:01:58","X202604003184642","Y",""
"XDIST202604300004943339","MD요청-상품","50160","정읍(대-위)","위탁","26S","DXRS7S063","BKS","115","출고완료","1","1","0","1","권현정(KHJEONG)","2026-04-30","2026-04-30","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-05-01 01:03:23","X202604003397224","Y",""
"XDIST202604300004943339","MD요청-상품","50172","안성(대-위)","위탁","26S","DXRS7S063","BKS","90","출고완료","1","1","0","1","권현정(KHJEONG)","2026-04-30","2026-04-30","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-05-01 01:02:44","X202604003397226","Y",""
"XDIST202604300004943339","MD요청-상품","50185","모다경주(대-위)","위탁","26S","DXRS7S063","BKS","105","출고완료","1","1","0","1","권현정(KHJEONG)","2026-04-30","2026-04-30","2026-04-30 17:04:09","2026-04-30 17:04:09","2026-04-30 17:04:09","2026-05-01 01:02:46","X202604003397229","Y",""
"XDIST202604300004943339","MD요청-상품","50117","아이즈빌부평(대-위)","위탁","26S","DXRS7S063","BKS","115","출고완료","1","1","0","1","권현정(KHJEONG)","2026-04-30","2026-04-30","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-05-01 01:04:37","X202604003397240","Y",""
"XDIST202604300004945248","MD요청-상품","50007","에버세이브청주(대-위)","위탁","26N","DXSG4016N","BKS","F","출고완료","3","3","0","3","장윤희(YHJANG)","2026-04-30","2026-04-30","2026-04-30 16:47:04","2026-04-30 16:47:04","2026-04-30 16:47:04","2026-05-01 01:02:54","X202604003404896","Y",""
"XDIST202604300004945248","MD요청-상품","50090","아산(대-위)","위탁","26N","DXSG4016N","BKS","F","출고완료","2","2","0","2","장윤희(YHJANG)","2026-04-30","2026-04-30","2026-04-30 17:04:10","2026-04-30 17:04:10","2026-04-30 17:04:10","2026-05-01 01:02:34","X202604003404899","Y",""
"XDIST202604300004945248","MD요청-상품","50130","NC야탑(대-위)","위탁","26N","DXSG4016N","BKS","F","출고완료","3","3","0","3","장윤희(YHJANG)","2026-04-30","2026-04-30","2026-04-30 16:47:04","2026-04-30 16:47:04","2026-04-30 16:47:04","2026-05-01 01:04:26","X202604003404905","Y",""
"XDIST202604300004945248","MD요청-상품","50023","순천연향(대-위)","위탁","26N","DXSG4016N","BKS","F","출고완료","3","3","0","3","장윤희(YHJANG)","2026-04-30","2026-04-30","2026-04-30 17:04:10","2026-04-30 17:04:10","2026-04-30 17:04:10","2026-05-01 01:02:33","X202604003404922","Y",""
"XDIST202604300004945248","MD요청-상품","10053","신세계경기","위탁","26N","DXSG4016N","BKS","F","출고완료","3","3","0","3","장윤희(YHJANG)","2026-04-30","2026-04-30","2026-04-30 17:04:10","2026-04-30 17:04:10","2026-04-30 17:04:10","2026-05-01 01:04:07","X202604003404940","Y",""
"XDIST202604300004945248","MD요청-상품","50037","구미인동(대-위)","위탁","26N","DXSG4016N","BKS","F","출고완료","3","3","0","3","장윤희(YHJANG)","2026-04-30","2026-04-30","2026-04-30 16:47:04","2026-04-30 16:47:04","2026-04-30 16:47:04","2026-05-01 01:03:19","X202604003404943","Y",""
"XDIST202604300004949601","MD요청-상품","50209","서귀포(대-위)","위탁","24N","DXLP1104N","BKS","270","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:41","X202604003465160","Y",""
"XDIST202604300004949601","MD요청-상품","10039","AK원주","위탁","24N","DXLP1104N","BKS","230","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:03:40","X202604003465163","Y",""
"XDIST202604300004949601","MD요청-상품","50172","안성(대-위)","위탁","24N","DXLP1104N","BKS","280","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:39:01","2026-05-04 18:39:01","2026-05-04 18:39:01","2026-05-05 01:02:42","X202604003465165","Y",""
"XDIST202604300004949601","MD요청-상품","50177","남원(대-위)","위탁","24N","DXLP1104N","BKS","230","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:03:18","X202604003465167","Y",""
"XDIST202604300004949601","MD요청-상품","50179","나주(대-위)","위탁","24N","DXLP1104N","BKS","260","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:17","X202604003465171","Y",""
"XDIST202604300004949601","MD요청-상품","50179","나주(대-위)","위탁","24N","DXLP1104N","BKS","280","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:45","X202604003465171","Y",""
"XDIST202604300004943339","MD요청-상품","50028","광주첨단(대-위)","위탁","26S","DXRS7S063","BKS","110","출고완료","1","1","0","1","권현정(KHJEONG)","2026-04-30","2026-04-30","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-04-30 16:47:02","2026-05-01 01:02:32","X202604003397242","Y",""
"XDIST202604300004949601","MD요청-상품","10032","롯데수원","위탁","24N","DXLP1104N","BKS","290","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:08:35","X202604003465172","Y",""
"XDIST202604300004949601","MD요청-상품","50178","태백(대-위)","위탁","24N","DXLP1104N","BKS","240","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:34","X202604003465175","Y",""
"XDIST202604300004949601","MD요청-상품","50059","신제주(대-위)","위탁","24N","DXLP1104N","BKS","240","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:39:01","2026-05-04 18:39:01","2026-05-04 18:39:01","2026-05-05 01:03:32","X202604003465176","Y",""
"XDIST202604300004949601","MD요청-상품","10033","현대중동","위탁","24N","DXLP1104N","BKS","280","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:08:40","X202604003465177","Y",""
"XDIST202604300004949601","MD요청-상품","10035","신세계의정부","위탁","24N","DXLP1104N","BKS","280","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:39:01","2026-05-04 18:39:01","2026-05-04 18:39:01","2026-05-05 01:08:59","X202604003465178","Y",""
"XDIST202604300004949601","MD요청-상품","10038","롯데창원","위탁","24N","DXLP1104N","BKS","250","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:03:58","X202604003465179","Y",""
"XDIST202604300004949601","MD요청-상품","50180","동광양(대-위)","위탁","24N","DXLP1104N","BKS","230","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:33","X202604003465183","Y",""
"XDIST202604300004949601","MD요청-상품","50182","금왕(대-위)","위탁","24N","DXLP1104N","BKS","250","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:48","X202604003465184","Y",""
"XDIST202604300004949601","MD요청-상품","10007","롯데부산","위탁","24N","DXLP1104N","BKS","260","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:02:56","X202604003465185","Y",""
"XDIST202604300004949601","MD요청-상품","50181","경산(대-위)","위탁","24N","DXLP1104N","BKS","230","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:52","X202604003465186","Y",""
"XDIST202604300004949601","MD요청-상품","50064","포천송우(대-위)","위탁","24N","DXLP1104N","BKS","270","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:03:13","X202604003465192","Y",""
"XDIST202604300004949601","MD요청-상품","50185","모다경주(대-위)","위탁","24N","DXLP1104N","BKS","290","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:02:47","X202604003465193","Y",""
"XDIST202604300004949601","MD요청-상품","50102","일산덕이(대-위)","위탁","24N","DXLP1104N","BKS","250","출고완료","2","2","0","2","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:39:02","2026-05-04 18:39:02","2026-05-04 18:39:02","2026-05-05 01:02:34","X202604003465197","Y",""
"XDIST202604300004949601","MD요청-상품","10087","롯데인천","위탁","24N","DXLP1104N","BKS","250","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:10:57","X202604003465198","Y",""
"XDIST202604270004922619","MD요청-상품","30012","롯데아울렛고양(직)","위탁","23N","DXSH7223N","BES","240","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-29 01:04:24","X202604003015567","Y",""
"XDIST202604270004922619","MD요청-상품","30034","현대아울렛가산(직)","위탁","23N","DXSH7223N","BES","280","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:04:28","X202604003015569","Y",""
"XDIST202604270004922619","MD요청-상품","30035","현대아울렛김포(직)","위탁","23N","DXSH7223N","BES","280","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:04:28","X202604003015573","Y",""
"XDIST202604270004922619","MD요청-상품","30035","현대아울렛김포(직)","위탁","23N","DXSH7223N","BES","270","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:04:28","X202604003015573","Y",""
"XDIST202604270004922619","MD요청-상품","30038","롯데아울렛기흥(직)","위탁","23N","DXSH7223N","BES","240","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:04:25","X202604003015579","Y",""
"XDIST202604270004922619","MD요청-상품","31007"," 커넥트현대청주(직)","위탁","23N","DXSH7223N","BES","280","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-29 11:13:05","X202604003015580","Y",""
"XDIST202604270004922619","MD요청-상품","30039","신세계아울렛기장(직)","위탁","23N","DXSH7223N","BES","260","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:01:56","X202604003015581","Y",""
"XDIST202604270004922619","MD요청-상품","30045","현대아울렛스페이스원(직)","위탁","23N","DXSH7223N","BES","240","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-29 01:04:31","X202604003015583","Y",""
"XDIST202604270004922619","MD요청-상품","30022","롯데아울렛진주(직)","위탁","23N","DXSH7223N","BES","280","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-29 01:01:49","X202604003015584","Y",""
"XDIST202604270004922619","MD요청-상품","30025","신세계아울렛시흥(직)","위탁","23N","DXSH7223N","BES","260","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:04:32","X202604003015586","Y",""
"XDIST202604270004922619","MD요청-상품","30024","롯데아울렛부여(직)","위탁","23N","DXSH7223N","BES","280","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:01:50","X202604003015587","Y",""
"XDIST202604270004922619","MD요청-상품","30040","팩토리이천(직)","위탁","23N","DXSH7223N","BES","260","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-29 01:04:33","X202604003015588","Y",""
"XDIST202604270004922619","MD요청-상품","30020","롯데아울렛청주(직)","위탁","23N","DXSH7223N","BES","260","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-28 16:42:06","2026-04-29 01:01:49","X202604003015590","Y",""
"XDIST202604270004922619","MD요청-상품","30042","현대아울렛대전(직)","위탁","23N","DXSH7223N","BES","240","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:02:09","X202604003015591","Y",""
"XDIST202604300004949601","MD요청-상품","50106","세정광주(대-위)","위탁","24N","DXLP1104N","BKS","240","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:53","X202604003465202","Y",""
"XDIST202604300004949601","MD요청-상품","50106","세정광주(대-위)","위탁","24N","DXLP1104N","BKS","250","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:53","X202604003465202","Y",""
"XDIST202604300004949601","MD요청-상품","10005","롯데대전","위탁","24N","DXLP1104N","BKS","240","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:03:06","X202604003465205","Y",""
"XDIST202604300004949601","MD요청-상품","10004","롯데영등포","위탁","24N","DXLP1104N","BKS","240","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:08:11","X202604003465206","Y",""
"XDIST202604300004949601","MD요청-상품","10090","신세계영등포","위탁","24N","DXLP1104N","BKS","280","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:08:56","X202604003465207","Y",""
"XDIST202604300004949601","MD요청-상품","10096","롯데동탄","위탁","24N","DXLP1104N","BKS","260","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:08:30","X202604003465212","Y",""
"XDIST202604300004949601","MD요청-상품","10096","롯데동탄","위탁","24N","DXLP1104N","BKS","230","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:08:30","X202604003465212","Y",""
"XDIST202604300004949601","MD요청-상품","10095","NC강남","위탁","24N","DXLP1104N","BKS","260","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-04 18:48:03","2026-05-05 01:09:16","X202604003465213","Y",""
"XDIST202604300004949601","MD요청-상품","50193","화순(대-위)","위탁","24N","DXLP1104N","BKS","260","출고완료","1","1","0","1","염정욱(STEVAN0592)","2026-04-30","2026-05-04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-04 18:40:04","2026-05-05 01:02:35","X202604003465215","Y",""
"XDIST202604270004922619","MD요청-상품","30007","롯데아울렛이천(직)","위탁","23N","DXSH7223N","BES","280","출고완료","1","1","0","1","김주형(RLAWNGUD14)","2026-04-27","2026-04-28","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-28 16:43:10","2026-04-29 01:02:10","X202604003015593","Y",""
"XDIST202604270004923850","MD요청-상품","50174","구미중앙(대-위)","위탁","26N","DXBK4046N","PKS","F","출고완료","1","1","0","1","장윤희(YHJANG)","2026-04-27","2026-04-28","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-29 01:03:12","X202604003020472","Y",""
"XDIST202604270004923850","MD요청-상품","50211","청주성안(대-위)","위탁","26N","DXBK4046N","PKS","F","출고완료","1","1","0","1","장윤희(YHJANG)","2026-04-27","2026-04-28","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-29 10:43:02","X202604003020477","Y",""
"XDIST202604270004923850","MD요청-상품","50126","강릉(대-위)","위탁","26N","DXBK4046N","PKS","F","출고완료","1","1","0","1","장윤희(YHJANG)","2026-04-27","2026-04-28","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-29 01:03:10","X202604003020480","Y",""
"XDIST202604270004923850","MD요청-상품","10058","현대울산","위탁","26N","DXBK4046N","PKS","F","출고완료","1","1","0","1","장윤희(YHJANG)","2026-04-27","2026-04-28","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-29 01:03:28","X202604003020482","Y",""
"XDIST202604270004923850","MD요청-상품","31006","명동점(직)","위탁","26N","DXBK4046N","PKS","F","출고완료","1","1","0","1","장윤희(YHJANG)","2026-04-27","2026-04-28","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-28 16:41:05","2026-04-29 14:23:01","X202604003020483","Y",""
"XDIST202604290004935886","엑셀수기배분","30023","롯데아울렛파주(직)","위탁","24S","DMSP53043","GRS","32","출고완료","10","10","0","10","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:04:43","X202604003260229","Y",""
"XDIST202604290004935886","엑셀수기배분","30023","롯데아울렛파주(직)","위탁","24S","DMSP53043","GRS","34","출고완료","7","7","0","7","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:04:43","X202604003260229","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMRS6A053","BKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:03:41","X202604003260230","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMSP77053","BKS","28","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:47","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMSP7I053","BKS","34","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:42","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMSP7K053","BKS","30","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:03:08","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMSP7K053","OLS","32","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:03:08","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMSP83053","BKS","32","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:44","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMSP83053","GRD","32","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:44","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP7D053","BKS","26","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:51","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP7D053","BKS","27","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:42","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP7F053","BGS","26","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:42","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP7N053","BKS","25","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:44","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP7N053","BKS","27","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:47","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP82053","DGS","26","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:51","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP91053","BKS","27","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:44","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DWSP92053","BKS","27","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:42","X202604003260231","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMTS65053","BKS","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:51","X202604003260232","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMWJ7C053","DKS","105","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:03:38","X202604003260233","Y",""
"XDIST202604290004935886","엑셀수기배분","50191","타임테라스동탄(대-위)","위탁","25S","DMWJ7Q053","CAD","100","출고완료","2","2","0","2","김주형(RLAWNGUD14)","2026-04-29","2026-04-29","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-29 16:51:08","2026-04-30 01:02:51","X202604003260233","Y",""
